business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,outdoorseating,restaurantsdelivery,restaurantstakeout,restaurantsreservations,businessacceptscreditcards,goodforkids,hastv,caters,wifi,alcohol,restaurantspricerange2,fast_food,casual_dining,fine_dining,bars_nightlife,coffee_dessert,ethnic_food,pizza_italian,healthy_options,seafood,buffet,num_category_groups,days_open,open_weekend
EZSs_K94Ut66Ounyxienyg,Elevation Burger,Plymouth Meeting,PA,19462,40.1158261,-75.2820725,3.0,40,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,no,none,2.0,1,0,0,0,0,0,0,0,0,0,1,7,1
hQcAPRwuYFPAbhbpeNPEgA,Apple Farm Diner and Bakery,Tucson,AZ,85705,32.2868288,-110.9695187,2.5,5,0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,,unone,2.0,0,1,0,0,1,0,0,0,0,0,2,0,0
KNRIoLK8gaj1MlSVvyVBKA,Mark Anthony Pizza,Spring Hill,FL,34609,28.4641565,-82.5417597,4.5,31,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,uno,,1.0,0,0,0,0,0,0,1,0,0,0,1,5,1
gU7N0_D07aRDty2m8Lph7A,White Castle,Saint Louis,MO,63108,38.65222,-90.262984,2.0,10,1,,1.0,1.0,0.0,1.0,0.0,,,free,,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0
cPHip9B2fuYDwmEHI_cKCg,Los Chicos,Zephyrhills,FL,33542,28.2393897,-82.1831305,3.5,60,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,uno,beer_and_wine,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
-fxH1XplVLVtWg2ZJWwRdA,Sam's To Go,Santa Barbara,CA,93109,34.400863,-119.722647,4.5,87,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
n9qLKv09r3WKMVN0gnjr6Q,Super Gyros Dog and Subs,Tucson,AZ,85710,32.2212461,-110.8081635,4.0,9,0,1.0,0.0,1.0,,1.0,1.0,0.0,,,unone,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
At5lisGLLCstCSajdigrRQ,First Wok,Indianapolis,IN,46220,39.8691322,-86.0955321,3.5,34,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,no,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,6,1
KCDcPliB3CEeakrf92prYw,Femi's Pizzeria,Lester,PA,19029,39.8707903,-75.2882105,4.0,25,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,upaid,,1.0,0,1,0,0,0,0,1,0,0,0,2,7,1
bPKYmpHRrgIW202Necr6JQ,Sabor Catracho,Terrytown,LA,70056,29.911563,-90.035949,4.0,10,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,unone,1.0,0,1,0,0,0,0,0,0,0,0,1,6,1
U7CyxOjRXiUW-TpyJzDFeA,Iron Pork Chop,Nashville,TN,37210,36.154657,-86.7404431,3.5,8,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,unone,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0
UFa2v-FmElnYeD4tnMz5aQ,Carl's Jr,Boise,ID,83702,43.6086549,-116.1926999269,2.5,13,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,no,unone,1.0,1,1,0,0,0,0,0,0,0,0,2,7,1
RQhkLCRwYCl_7wbGCll8gw,Liberty Union Bar & Grill,Chester Springs,PA,19425,40.0770821472,-75.6875651399,3.5,134,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
RKgn1CwGm8FCH0hKOTDG3g,Vinoteca 902,Wilmington,DE,19801,39.7450036,-75.5481123,3.5,14,0,0.0,0.0,,1.0,1.0,0.0,,,,ufull_bar,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZ85TCRlZAAEf4CxGQWMag,Port of Subs,Reno,NV,89506,39.6241196047,-119.8826954,3.0,36,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,no,,1.0,0,1,0,0,0,0,0,1,0,0,2,7,1
zjTBfbvbN2Ps6_Ar0w-fuQ,Hinge Cafe,Philadelphia,PA,19134,39.9792581,-75.1121554,4.5,292,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,ufree,unone,2.0,0,1,0,1,1,0,0,0,0,0,3,5,0
udqM5E5ATP-G6G1fQdQlnw,Milito's,Downingtown,PA,19335,40.006279,-75.704688,3.0,88,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,1,0,0,1,0,0,0,2,7,1
y6GtlzDbTViYhO4bA-WfsA,NYO Food Truck,Tampa,FL,Unknown,27.9505767822,-82.4571762085,3.5,8,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,unone,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZR0djeQOJnCo5MezS6giow,Subway,Riverview,FL,33578,27.8932236,-82.3210155963,3.5,9,1,,1.0,1.0,1.0,1.0,1.0,,1.0,free,,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
yuW60QyweNNcyHa_3fkrYA,Izenberg's Catering & Cafe,Conshohocken,PA,19428,40.0763066,-75.3033984,3.5,86,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,no,unone,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
W5bx6PacwlKhEDP_M9jUmA,"Flatrock Coffee, Tea & More",Nashville,TN,37211,36.1148505548,-86.7467822134,4.5,64,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,ufree,beer_and_wine,1.0,0,1,0,0,1,0,0,0,0,0,2,6,1
KYIjGeksxRvNyVPh3S78Gw,Jet's Pizza,Franklin,TN,37067,35.9247172,-86.7959121,3.0,28,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
bQR4hdYPHPld-6bBW87nZw,Wawa,Bensalem,PA,19020,40.1056159,-74.9156292,4.0,6,1,,1.0,1.0,,1.0,,1.0,1.0,ufree,,3.0,0,0,0,0,1,0,0,0,0,0,1,7,1
5TwBLv_xV0LawqkbIllEVg,Aloha To Go,Indian Shores,FL,33785,27.858024,-82.846512,4.5,303,1,,1.0,,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,0,0,0,1,0,0,0,1,0,2,7,1
qYjQyfMw_UOJztjmapyHTQ,"Feelings Marigny Cafe, Bar & Courtyard Lounge",New Orleans,LA,70117,29.9632302,-90.0518851,4.0,109,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,uno,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,6,1
u3-N3TKXpb7_fhxaF6BxBQ,Fazoli's,Greenwood,IN,46142,39.6144011,-86.1578849,3.0,25,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,none,1.0,1,0,0,0,0,0,1,0,0,0,2,7,1
ZRcidYvmrdgE-Mc9Svfppw,The Great American Pub,Narberth,PA,19072,40.005997,-75.260009,3.0,58,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
tbUx7IVMkF-iAeximEeuzg,Asian Garden Restaurant,Reno,NV,89502,39.5052872652,-119.8032789761,3.0,55,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,no,beer_and_wine,1.0,0,0,0,0,0,1,0,1,1,0,3,7,1
he5tYNPN2QWQT4nhQHVYvQ,Rocky's Wing Shack,Nashville,TN,37208,36.1783294,-86.798754,4.0,65,1,0.0,1.0,1.0,0.0,1.0,,1.0,1.0,ufree,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,Philadelphia,PA,19146,39.9456566,-75.1747733,3.5,615,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,uno,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
Q9GU2OvZObDVyA00ZJkFaA,Taco Bell,New Orleans,LA,70115,29.94212,-90.09463,1.5,67,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,free,unone,1.0,1,0,0,0,0,1,0,0,0,0,2,7,1
CH5hq_9aEvbUtBmD0IoKuQ,Suncoast Credit Union,Tampa,FL,33612,28.068336,-82.4698471,3.5,13,1,,,,,1.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5,0
vYs52jrwVYrx0ViTxZmGNA,Vine & Fig Tree Bistro,Doylestown,PA,18901,40.3102725,-75.1300633,3.5,41,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,unone,2.0,0,1,0,0,0,0,0,0,0,0,1,6,1
N1gQitqHPRlsQmp1D0YpNw,Bella Fiona Ristorante,Harleysville,PA,19438,40.286987,-75.398631,4.5,16,1,,1.0,1.0,,1.0,,1.0,1.0,ufree,unone,,0,0,0,0,0,0,1,0,0,0,1,5,1
C893a6BzOtWpyJpExAlwNQ,L&L Hawaiian Barbecue,Sparks,NV,89436,39.583109,-119.7400695,2.5,6,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,ubeer_and_wine,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF_EZGDPq7WayLKNJdIeMQ,Smitty's Seafood,Kenner,LA,70065,30.0202363,-90.2402431,3.5,179,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,uno,ufull_bar,2.0,0,0,0,1,0,0,0,0,1,0,2,7,1
14qJA3j7Ut5_mQ691BT8aA,Baie Rouge,New Orleans,LA,70115,29.9209927,-90.0987535,4.0,81,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,6,1
aZNiVR6oAMQX5__yGPvYsg,Susanna Foo Chinese Cuisine,Philadelphia,PA,19102,39.9493255,-75.1667043,3.5,26,0,0.0,0.0,0.0,1.0,1.0,0.0,,,,full_bar,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0
RotPJ1vjKab0NbMh--7dPA,Oliver A Bistro,Bordentown,NJ,08505,40.1464732,-74.7123421,4.0,167,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,uno,none,2.0,1,1,0,0,0,0,0,1,0,0,3,5,1
BjiUikwghbG3pdSyLr5WDQ,Las Brisas Mexican Restaurant,Franklin,TN,37067,35.9567988,-86.8023986,3.5,60,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,0,0,1,0,1,0,1,4,7,1
2Uz7QDeOidZW82czyAWbUA,SandBar,New Hope,PA,18938,40.3686597,-74.9530922,3.0,33,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,uno,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
Xpg6e0fJ7qkJJ--7jMQ_hQ,Burger Brothers,St. Louis,MO,63125,38.5308368,-90.2644983,3.0,20,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,uno,unone,2.0,1,1,0,0,0,0,0,0,0,0,2,7,1
gOrJeoLDOiW7muWuoE-sMg,Morgan's Pier,Philadelphia,PA,19123,39.9549030181,-75.1389125268,3.0,710,1,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,uno,ufull_bar,2.0,0,1,0,1,0,0,0,0,1,0,3,7,1
VN_ZDpbJ3R6F-xOJ-ndr6Q,Saqqara Cafe,Philadelphia,PA,19147,39.9434957,-75.1650867,3.0,40,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,ufree,unone,2.0,0,1,0,1,1,0,0,0,0,0,3,7,1
OuLT0Em6xoWe08SQSdrbKw,The Floridian,Treasure Island,FL,33706,27.7703645,-82.7668007,4.0,256,1,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,no,ubeer_and_wine,1.0,0,0,0,0,0,0,0,0,0,0,0,7,1
iI8QWyrprN1rnQQXVtAoTw,China House at Melrose Pa,Melrose Park,PA,19027,40.0550312955,-75.1251121983,2.0,9,1,,,,,,,1.0,,,,,0,0,0,0,0,1,0,0,1,0,2,6,1
rr-WARB9hEzkr6ZEsutLZw,Kennett Pizza and Pasta,Kennett Square,PA,19348,39.8448059,-75.7169098,3.0,14,0,,1.0,1.0,,1.0,,,,,,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0
G_l46sPdrnWNEUqK1hkEGw,Patrick's Kitchen & Drinks,Zionsville,IN,46077,39.9503347,-86.2612238,4.0,73,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,uno,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
Z82325CaQx4UP9eOzMvYTg,Pepino's Pizzeria,Aston,PA,19014,39.8613017,-75.4134635,3.0,8,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,no,none,1.0,0,0,0,0,0,0,1,0,0,0,1,6,1
b8yPm2F9dHjJLu5NF-lneA,Ameritage Bistro,Wilmington,DE,19801,39.745073,-75.549434,3.5,8,0,0.0,,1.0,1.0,1.0,0.0,,,,full_bar,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0
xOZS_ratBxU67tCU875D7A,T N Crab Shack,Tampa,FL,33610,28.0107277,-82.4354329,4.0,75,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,no,unone,1.0,0,0,0,0,0,0,0,0,1,0,1,5,1
Nr0Hiwix1JDlPVkQwJiuYw,Far East Buffet & Grill,Mount Juliet,TN,37122,36.1796597699,-86.5170791745,2.5,31,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,no,beer_and_wine,1.0,0,0,0,0,0,1,0,0,0,0,1,6,1
4wE8lA7kXx9nFL5oddp0oQ,Tanoor & Kabab,Indianapolis,IN,46220,39.8497584,-86.1225181,4.0,8,0,1.0,1.0,1.0,,1.0,,,1.0,ufree,unone,,0,0,0,0,0,0,0,0,0,0,0,0,0
nE4-KE-1s4di9TU_RMT02Q,The Well Haus Bar And Grill,St Charles,MO,63301,38.8368908556,-90.4939382494,4.0,13,1,1.0,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,2,7,1
w4REyX4i8DY4-Qjle8q94w,Reese's Tavern,Warminster,PA,18974,40.203509,-75.100179,3.5,13,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,ufull_bar,1.0,0,0,0,1,0,0,1,0,0,0,2,7,1
nP4oASaVyGV-FWkxE-zmEw,Pho Nguyen,Boise,ID,83714,43.669017,-116.2794926486,4.5,102,1,,,,1.0,1.0,,,,,,2.0,0,0,0,0,0,1,0,0,0,0,1,6,1
MG_wIwRBwyNnCAEMXe9Jqw,French Toast,New Orleans,LA,70116,29.959891,-90.060253,4.5,562,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
yVB7Usr55NnaUKs7K6xDTQ,El Berraco,Tucson,AZ,85719,32.2597724743,-110.9607712989,4.0,362,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,free,full_bar,2.0,0,1,0,1,0,1,0,0,1,0,4,7,1
znBiWLCwpLGwdrgvZ7G6Hg,Margaritaville,New Orleans,LA,70116,29.9600488,-90.0597162,3.0,159,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,uno,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
6Ay6TIjOq83hyRBF6j6YCQ,Subway,Tucson,AZ,85718,32.307569,-110.8907646,3.5,8,1,,1.0,1.0,0.0,1.0,1.0,,1.0,,,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
hB3-7Yg-x_eXMypf5VxKuw,Cafe Milano Pizzeria,Clearwater,FL,33755,27.9672626,-82.7997273,3.0,85,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,ufree,ubeer_and_wine,2.0,0,0,0,0,1,0,1,0,0,0,2,7,1
7_DnonqyVBLF1NeW4qMuZA,Cracker Barrel Old Country Store,Mount Juliet,TN,37122,36.1695965823,-86.51453,2.5,75,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,unone,1.0,0,1,0,0,1,0,0,1,0,0,3,7,1
MeMioeVFFYtFltwlkC_-pg,Brixx Wood Fired Pizza + Craft Bar,Hendersonville,TN,37075,36.3295063433,-86.5896528947,4.0,115,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,no,ufull_bar,2.0,0,0,0,1,0,0,1,1,0,0,3,7,1
q_PFmdGcKx2H7z2ze8H26w,Wright's Gourmet House,Tampa,FL,33629,27.9317815,-82.5050114,4.5,701,1,,1.0,,0.0,1.0,1.0,1.0,1.0,ufree,unone,2.0,0,1,0,0,0,0,0,0,0,0,1,6,1
wA9k7sxn_ON0M1MJAPJndw,Steak ’n Shake,Indianapolis,IN,46217,39.6641590712,-86.1984,1.5,26,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,free,none,1.0,1,1,0,0,0,0,0,0,0,0,2,7,1
oc6_IVWcfALGuXM7ZEz9uA,Wawa,Lansdowne,PA,19050,39.941011,-75.272418,3.5,13,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,none,1.0,0,0,0,0,1,0,0,0,0,0,1,7,1
YjK2fJPXKNo2KPbfJkwEXA,El Cabrito,Nashville,TN,37211,36.0567407375,-86.7154633999,3.0,11,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,ubeer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0
fpi78UyYCZ-RSoibWc-NDg,La Macarena Pupuseria & Latin Cafe,New Orleans,LA,70118,29.9442041691,-90.1340449381,4.0,346,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,ufree,unone,2.0,0,1,0,1,0,0,0,1,0,0,3,6,1
Hao183NirER9BtSiWkHOjw,Teriyaki Madness,Hendersonville,TN,37075,36.334111,-86.619509,3.5,48,1,1.0,1.0,1.0,,,,1.0,,,,,0,0,0,0,0,1,0,0,0,0,1,7,1
5swkXP5AlwqV7s6yvLhQKw,Jalsa,Philadelphia,PA,19106,39.949861,-75.145526,3.5,27,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,uno,ufull_bar,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0
XOzMkJ9XAnzFdLLsjGtzIQ,Wendy's,Tampa,FL,33619,27.9455075,-82.3377076,1.5,21,1,,1.0,1.0,0.0,1.0,1.0,,,free,,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
YqmClmk7oLcDzPWKHzgA-Q,South Philadelphia Tap Room,Philadelphia,PA,19145,39.927216,-75.171477,4.0,530,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,ufull_bar,2.0,0,0,0,1,0,0,0,0,0,0,1,7,1
LUs6ltKjOl23WpEpHA3NQA,Cali Grill,Tucson,AZ,85719,32.2641843,-110.9449187,3.0,61,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,1,0,0,0,1,0,1,0,0,3,7,1
NG3SFWgDgjMMpIJoQoQ3XQ,MJ Cafe,Goleta,CA,93117,34.4256109,-119.8711245,5.0,11,0,1.0,1.0,1.0,,1.0,,1.0,,ufree,ubeer_and_wine,,0,1,0,0,1,0,1,0,0,0,3,0,0
vol4SJXerqyi3IEIDucVRQ,Hilldale Kitchen,Darby,PA,19023,39.9195287,-75.2657251,3.5,9,1,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,uno,ubeer_and_wine,1.0,0,0,0,1,1,0,1,0,0,0,3,7,1
Un-UDVOuv1co3TMmGaumxA,Shoreline Beach Cafe,Santa Barbara,CA,93109,34.4026017,-119.697943,4.0,534,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,uno,ufull_bar,2.0,1,1,0,0,0,1,0,0,1,0,4,7,1
6JqyhgPbWcDpUJ45iNtF3g,Imo's Pizza,Saint Louis,MO,63125,38.5066690603,-90.3263604641,3.0,26,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,uno,none,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
DF081E6sSlDEho5XA9Ua4A,Ma Momma’s House,New Orleans,LA,70112,29.953525,-90.0747497,3.0,11,1,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,ufree,ufull_bar,,0,0,0,0,0,0,0,0,0,0,0,7,1
ppV8AwESFjlG5FSRXdvtyg,LouVino,Indianapolis,IN,46204,39.7748769,-86.1499074,4.5,236,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,ufree,ufull_bar,2.0,0,0,0,1,0,0,0,0,0,0,1,7,1
L_EVdc2xdI6VSIH9LIXOig,Reef,Boise,ID,83702,43.6143067,-116.2016947,4.0,294,1,1.0,,,1.0,1.0,0.0,1.0,1.0,uno,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,6,1
YgDNOtgVtGZWAYJ-HdEuNw,VIP Pizza & Pasta,Malvern,PA,19355,40.0536347,-75.526719,3.5,26,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,unone,1.0,1,0,0,0,0,0,1,0,0,0,2,6,1
iaudGJLrHnFnfN_5Wnm-Og,Aqua Vitae Italian Restaurant,Oldsmar,FL,34677,28.0410802167,-82.6645043492,2.0,6,0,,,,,1.0,1.0,,,uno,,1.0,0,0,0,0,0,0,1,0,0,0,1,6,1
TbG9cKTpRdALSFyAN5XWqQ,McDonald's,Eaux Claires,AB,T5Z,53.6261739118,-113.4915002539,1.5,13,1,1.0,1.0,1.0,0.0,,1.0,1.0,,,,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0
RD0oinYAprIxtg7FL6mkCg,Joe's Pizza & Pasta,Edwardsville,IL,62025,38.7792835808,-89.9830012695,4.0,67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,uno,ufull_bar,2.0,0,1,0,0,0,0,1,1,0,0,3,7,1
jn7yLpUT9OvU0UMlCux8XA,River's Edge,Tampa,FL,33602,27.946133,-82.459523,3.5,26,1,1.0,0.0,,1.0,1.0,1.0,1.0,,ufree,full_bar,2.0,0,1,0,1,0,0,0,0,1,0,3,7,1
l2oDM8oATU1jdbWzqVEbHA,Viviano,King of Prussia,PA,19406,40.095379,-75.4145622,3.5,10,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,free,ufull_bar,3.0,0,0,1,0,1,0,1,0,1,0,4,0,0
et96-0iMUgkDiQWKqr4k2g,The Bean Bistro & Cafe,Franklin,TN,37064,35.915759,-86.839016,3.5,11,0,1.0,1.0,1.0,,1.0,,,,ufree,unone,1.0,0,1,0,0,1,0,0,0,0,0,2,0,0
pg8XTtztUXc-PxRYUVoAvw,The Hotel Zamora,St. Pete Beach,FL,33706,27.713450005,-82.7372619809,3.5,227,1,1.0,,,1.0,1.0,,1.0,,ufree,ufull_bar,3.0,0,0,0,1,0,0,0,0,0,0,1,7,1
axBwm6x-Ro9c9Uc7WE_cgw,Blue Cactus,Nashville,TN,37013,36.0097612844,-86.7012626678,3.5,49,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,free,ufull_bar,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
aOkMeTvFzjQCQVZfnXOm-w,Einstein Bros. Bagels,Tucson,AZ,85741,32.3378433423,-111.0299710929,3.0,75,1,,1.0,1.0,,1.0,1.0,,1.0,ufree,,1.0,0,0,0,0,0,0,0,0,0,0,0,7,1
3LH8sjQLk5SuNZXV8S2sHw,Indy Dough Donut POP-UP,Indianapolis,IN,46220,39.8506586156,-86.1402479996,5.0,11,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2DnDk1PKYGICJl1OzAREYA,North Italia,Franklin,TN,37067,35.937757,-86.8263992,4.0,61,1,1.0,,,1.0,,,,,,ufull_bar,2.0,0,0,0,1,0,0,1,0,0,0,2,7,1
1WD1o4aH0BfcwSx3RzWC3A,Missouri Bar & Grille,Saint Louis,MO,63101,38.6324536,-90.1966766,4.0,48,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,free,ufull_bar,1.0,0,1,0,1,0,0,0,0,0,0,2,7,1
10Ir9qoqfw4BVP6nukA_KA,Agave Mexican Cuisine,Chadds Ford,PA,19317,39.8717108,-75.5907088,4.0,127,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,free,unone,2.0,0,0,0,0,0,1,0,0,0,0,1,6,1
v9QmdqvmKazfMmZGfXLthA,Panini's Bar & Grill,Lutz,FL,33558,28.1293668,-82.5050824,3.5,162,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,full_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
GYgJtmk1v06FJesYYjrDww,Central Social Hall,Edmonton,AB,T5J 3L9,53.5409194531,-113.5083389282,3.5,131,1,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,1,0,0,0,0,0,0,1,7,1
Bp2AWqJLBJoBjBwh85rDAw,Valley Forge Casino Resort,King Of Prussia,PA,19406,40.097023,-75.4163423411,2.0,289,1,,,,,1.0,0.0,,,ufree,,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
XRfhf13PcoxjuOKMKfy9WQ,Bud's Broiler,New Orleans,LA,70119,29.9833716,-90.1058821,3.0,138,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,no,beer_and_wine,1.0,1,1,0,0,0,0,0,0,0,0,2,7,1
8TsnYm3OxI9tVrllhYLwDw,Pizza Hut,Sicklerville,NJ,08081,39.7244391,-75.0181593,1.5,7,0,,1.0,1.0,0.0,1.0,,,0.0,,,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
ZrUwYQES9u-8Fpldsvzsaw,Laughing Planet Cafe,Reno,NV,89503,39.5369695456,-119.8167058462,4.0,161,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,ubeer_and_wine,2.0,0,0,0,0,0,0,0,1,0,0,1,7,1
KQgCflC8eqJU5kvJkByXzw,Yamitsuki Ramen,Philadelphia,PA,19107,39.9535423,-75.1574552,3.5,478,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,1,1,1,0,0,0,0,3,6,1
3yM-H86cdCHUGW7mwCjE6A,PrimoHoagies,Royersford,PA,19468,40.1956788,-75.5339499,3.0,33,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
UhICqvwGPmfF3gnv8gdk6g,Voyager Bar And Grill,Tucson,AZ,85756,32.0919050596,-110.8370146528,3.5,18,0,1.0,,1.0,,,1.0,1.0,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0
_78Lam9Jd0W6ZmnHTvdjMg,Armature Works,Tampa,FL,33602,27.9612343316,-82.4637336883,4.5,1119,1,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,free,full_bar,2.0,0,0,0,1,0,0,0,0,0,0,1,7,1
22q2wGlAmJN8MkhZl2RzRw,Sakura Express,Santa Barbara,CA,93190,34.4198015,-119.7001905,2.0,34,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,uno,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
